,tucaseid,erbmi,erincome,ertpreat,ertseat,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eusnap,eugenhth,eugroshp,euhgt,euinclvl,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,bmi_class
8021,20140908141806,24.4,5.0,40.0,,2.0,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,61,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,129,1
8022,20140908141808,28.299999,1.0,75.0,,,2.0,2.0,1.0,6.0,2.0,,,1.0,2.0,1.0,2.0,65,5,,,2.0,,,,,170,1
8023,20140908141809,23.4,3.0,60.0,20.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,4.0,3.0,59,5,,,2.0,2.0,1.0,1.0,,116,1
8024,20140908141811,21.299999,3.0,75.0,5.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,77,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,180,1
8025,20140908141812,30.1,1.0,120.0,,,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,63,5,1.0,2.0,1.0,2.0,1.0,,2.0,170,2
8026,20140908141818,27.5,1.0,45.0,35.0,,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,63,5,1.0,2.0,1.0,,1.0,1.0,2.0,155,1
8027,20140908141819,21.5,2.0,90.0,,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,70,5,,,2.0,,,,,150,1
8028,20140908141820,28.200001,1.0,20.0,17.0,,1.0,1.0,1.0,3.0,2.0,,,1.0,2.0,3.0,1.0,67,5,1.0,2.0,1.0,2.0,1.0,4.0,2.0,180,1
8029,20140908141825,29.299999,5.0,80.0,,,2.0,2.0,1.0,6.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,71,5,,,2.0,,,,,210,1
8030,20140908141826,36.599998,1.0,30.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,65,5,1.0,2.0,1.0,2.0,3.0,1.0,2.0,220,2
8031,20140908141828,22.799999,1.0,,60.0,2.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,68,5,,,2.0,1.0,1.0,2.0,,150,1
8033,20140908141833,26.5,1.0,25.0,,,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,70,5,1.0,2.0,1.0,2.0,1.0,3.0,2.0,185,1
8034,20140908141834,28.299999,1.0,75.0,20.0,,2.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,64,5,,,2.0,,,,,165,1
8035,20140908141847,31.9,1.0,30.0,10.0,2.0,1.0,1.0,2.0,,1.0,4.0,1.0,1.0,2.0,2.0,1.0,63,5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,180,2
8036,20140908141851,22.9,1.0,10.0,,,2.0,2.0,1.0,2.0,2.0,,,1.0,,3.0,1.0,62,5,1.0,2.0,1.0,,1.0,1.0,2.0,125,1
8037,20140908141852,28.6,1.0,15.0,35.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,2.0,1.0,76,5,1.0,2.0,1.0,2.0,1.0,3.0,2.0,235,1
8038,20140908141855,33.5,1.0,30.0,,,2.0,2.0,2.0,,1.0,10.0,1.0,1.0,2.0,3.0,1.0,71,5,1.0,2.0,1.0,,2.0,1.0,2.0,240,2
8039,20140908141856,34.5,5.0,45.0,20.0,,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,3.0,67,5,1.0,2.0,3.0,,2.0,4.0,2.0,220,2
8040,20140908141860,23.700001,1.0,7.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,2.0,2.0,3.0,70,5,2.0,2.0,3.0,2.0,5.0,6.0,,165,1
8041,20140908141866,25.799999,3.0,25.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,72,5,,,2.0,1.0,1.0,1.0,,190,1
8042,20140908141870,40.0,1.0,75.0,15.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,72,5,1.0,2.0,1.0,1.0,1.0,4.0,2.0,295,2
8043,20140908141874,26.6,1.0,20.0,15.0,,1.0,1.0,1.0,5.0,2.0,,,1.0,2.0,2.0,1.0,66,5,,,2.0,2.0,1.0,1.0,,165,1
8044,20140908141884,17.4,1.0,20.0,,,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,63,5,,,2.0,,,,,98,1
8045,20140908141887,24.0,1.0,90.0,5.0,,1.0,1.0,1.0,5.0,2.0,,,1.0,2.0,1.0,3.0,64,5,2.0,2.0,1.0,2.0,1.0,2.0,,140,1
8046,20140908141892,21.200001,5.0,35.0,15.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,4.0,1.0,62,5,1.0,2.0,1.0,1.0,1.0,6.0,2.0,116,1
8047,20140908141894,23.200001,2.0,60.0,,2.0,1.0,2.0,1.0,4.0,2.0,,,1.0,1.0,2.0,2.0,64,5,,,2.0,1.0,,,,135,1
8048,20140908141895,23.200001,2.0,30.0,280.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,57,5,1.0,2.0,1.0,2.0,2.0,2.0,2.0,107,1
8049,20140908141898,20.799999,5.0,15.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,1.0,2.0,1.0,74,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,162,1
8050,20140908141899,25.700001,1.0,120.0,30.0,,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,64,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,150,1
8051,20140908141907,29.299999,1.0,60.0,40.0,,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,62,5,1.0,2.0,1.0,2.0,1.0,,2.0,160,1
8052,20140908141910,22.299999,1.0,75.0,5.0,,1.0,1.0,1.0,5.0,2.0,,,1.0,2.0,3.0,3.0,64,5,1.0,2.0,3.0,2.0,1.0,2.0,2.0,130,1
8054,20140908141913,30.200001,1.0,97.0,10.0,,2.0,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,2.0,61,5,,,2.0,,,,,160,2
8055,20140908141916,26.6,1.0,80.0,,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,65,5,1.0,2.0,1.0,,1.0,1.0,2.0,160,1
8056,20140908141921,30.0,1.0,60.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,1.0,64,5,1.0,2.0,1.0,,1.0,3.0,2.0,175,1
8057,20140908141925,29.5,5.0,60.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,1.0,69,5,2.0,2.0,1.0,,1.0,2.0,,200,1
8058,20140908141928,21.1,1.0,100.0,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,70,5,2.0,2.0,1.0,2.0,5.0,3.0,,147,1
8059,20140908141929,35.299999,1.0,50.0,30.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,68,5,,,2.0,1.0,,,,232,2
8060,20140908141933,34.5,5.0,180.0,,,1.0,2.0,2.0,,2.0,,,2.0,1.0,5.0,1.0,67,5,1.0,2.0,1.0,2.0,2.0,2.0,2.0,220,2
8061,20140908141935,28.1,1.0,60.0,30.0,,1.0,1.0,1.0,7.0,2.0,,,1.0,2.0,2.0,1.0,69,5,1.0,2.0,1.0,2.0,1.0,4.0,2.0,190,1
8063,20140908141943,24.9,5.0,75.0,,,2.0,2.0,1.0,7.0,2.0,,,1.0,1.0,1.0,1.0,74,5,,,2.0,,1.0,2.0,,194,1
8064,20140908141944,27.1,1.0,165.0,,1.0,1.0,2.0,2.0,,1.0,7.0,2.0,1.0,2.0,2.0,1.0,72,5,,,2.0,1.0,2.0,1.0,,200,1
8065,20140908141947,32.400002,5.0,95.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,64,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,189,2
8066,20140908141949,27.299999,1.0,35.0,,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,69,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,185,1
8067,20140908141950,23.200001,1.0,90.0,5.0,,1.0,1.0,1.0,3.0,2.0,,,1.0,2.0,1.0,1.0,64,5,2.0,2.0,1.0,2.0,1.0,1.0,,135,1
8068,20140908141954,25.799999,5.0,,,,2.0,2.0,1.0,8.0,2.0,,,1.0,2.0,1.0,2.0,71,5,,,2.0,,,,,185,1
8069,20140908141957,27.6,5.0,17.0,,,2.0,2.0,1.0,3.0,2.0,,,1.0,2.0,3.0,3.0,63,5,2.0,2.0,3.0,,1.0,2.0,,156,1
8070,20140908141961,29.9,1.0,120.0,,,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,66,5,,,2.0,2.0,,,,185,1
8071,20140908141965,24.4,5.0,10.0,35.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,4.0,1.0,70,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,170,1
8072,20140908141966,24.299999,1.0,45.0,2.0,,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,67,5,,,2.0,2.0,1.0,2.0,,155,1
8073,20140908141968,30.700001,5.0,55.0,5.0,,2.0,1.0,2.0,,2.0,,,1.0,1.0,5.0,2.0,71,5,,,2.0,,,,,220,2
8074,20140908141974,25.4,5.0,30.0,,,2.0,2.0,1.0,7.0,2.0,,,1.0,2.0,3.0,1.0,60,5,,,2.0,,2.0,2.0,,130,1
8075,20140908141975,28.200001,2.0,65.0,5.0,,2.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,62,5,1.0,2.0,1.0,,2.0,2.0,2.0,154,1
8076,20140908141976,31.9,1.0,120.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,68,5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,210,2
8077,20140908141977,31.200001,2.0,20.0,,,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,61,5,1.0,2.0,1.0,,3.0,3.0,1.0,165,2
8078,20140908141979,31.0,2.0,60.0,20.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,5.0,1.0,69,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,210,2
8079,20140908141993,44.599998,1.0,30.0,10.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,71,5,1.0,2.0,3.0,1.0,1.0,2.0,2.0,320,2
8080,20140908141994,27.799999,1.0,20.0,,1.0,1.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,1.0,63,5,1.0,2.0,1.0,1.0,2.0,5.0,2.0,157,1
8081,20140908141998,32.400002,1.0,35.0,,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,65,5,1.0,2.0,1.0,2.0,2.0,4.0,2.0,195,2
8082,20140908141999,28.299999,1.0,40.0,30.0,,2.0,1.0,1.0,3.0,2.0,,,1.0,2.0,3.0,2.0,61,5,2.0,2.0,3.0,,,,,150,1
8083,20140908142001,27.799999,1.0,45.0,,1.0,1.0,2.0,1.0,7.0,2.0,,,1.0,2.0,2.0,1.0,62,5,1.0,2.0,1.0,1.0,1.0,3.0,2.0,152,1
8084,20140908142003,30.299999,3.0,30.0,5.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,4.0,1.0,59,5,1.0,2.0,1.0,2.0,1.0,3.0,2.0,150,2
8085,20140908142004,19.1,2.0,15.0,,2.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,71,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,137,1
8086,20140908142007,34.5,5.0,65.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,3.0,67,5,,,2.0,,1.0,3.0,,220,2
8087,20140908142008,27.1,1.0,110.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,62,5,1.0,2.0,1.0,,2.0,2.0,2.0,148,1
8088,20140908142009,28.9,1.0,30.0,,,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,74,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,225,1
8089,20140908142012,29.799999,1.0,35.0,5.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,69,5,,,2.0,2.0,1.0,2.0,,202,1
8090,20140908142018,37.900002,5.0,15.0,,,1.0,2.0,1.0,7.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,56,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,169,2
8091,20140908142020,34.599998,1.0,,30.0,,2.0,1.0,2.0,,1.0,5.0,1.0,1.0,2.0,3.0,1.0,65,5,1.0,2.0,1.0,,1.0,3.0,2.0,208,2
8092,20140908142021,27.4,5.0,30.0,20.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,67,5,,,2.0,2.0,,,,175,1
8093,20140908142023,26.200001,1.0,95.0,9.0,,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,62,5,1.0,2.0,1.0,2.0,2.0,2.0,2.0,143,1
8094,20140908142026,32.5,1.0,10.0,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,72,5,,,2.0,,3.0,1.0,,240,2
8095,20140908142032,22.799999,1.0,75.0,85.0,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,65,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,137,1
8096,20140908142035,25.1,1.0,127.0,,,1.0,2.0,1.0,6.0,2.0,,,1.0,2.0,1.0,2.0,73,5,1.0,2.0,3.0,2.0,,,2.0,190,1
8097,20140908142039,36.599998,1.0,10.0,,,2.0,2.0,1.0,3.0,1.0,7.0,2.0,1.0,2.0,3.0,3.0,72,5,,,2.0,,1.0,6.0,,270,2
8098,20140908142040,25.4,3.0,69.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,1.0,1.0,1.0,71,5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,182,1
8099,20140908142043,35.900002,5.0,95.0,,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,3.0,70,5,1.0,2.0,1.0,1.0,1.0,3.0,2.0,250,2
8100,20140908142045,29.0,5.0,50.0,,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,4.0,1.0,66,5,,,2.0,1.0,1.0,3.0,,180,1
8101,20140908142049,18.6,5.0,240.0,,,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,63,5,1.0,2.0,1.0,,1.0,1.0,2.0,105,1
8102,20140908142051,24.299999,1.0,17.0,2.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,68,5,,,2.0,2.0,,,,160,1
8103,20140908142054,38.900002,1.0,155.0,35.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,77,5,1.0,2.0,1.0,2.0,,,2.0,328,2
8104,20140908142055,36.599998,3.0,10.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,1.0,58,5,1.0,2.0,1.0,2.0,,,2.0,175,2
8105,20140908142057,22.299999,3.0,45.0,10.0,,2.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,66,5,1.0,2.0,1.0,,2.0,2.0,2.0,138,1
8106,20140908142060,20.200001,1.0,110.0,90.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,4.0,2.0,63,5,1.0,2.0,3.0,1.0,,,2.0,114,1
8107,20140908142062,31.9,,25.0,115.0,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,76,5,1.0,2.0,1.0,2.0,,,2.0,262,2
8108,20140908142064,23.700001,1.0,65.0,5.0,,2.0,1.0,1.0,3.0,2.0,,,1.0,2.0,2.0,1.0,72,5,1.0,2.0,1.0,,1.0,1.0,2.0,175,1
8110,20140908142072,43.400002,3.0,75.0,,,1.0,2.0,2.0,,1.0,3.0,2.0,1.0,2.0,3.0,3.0,72,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,320,2
8111,20140908142073,22.9,1.0,40.0,15.0,,1.0,1.0,1.0,7.0,2.0,,,1.0,2.0,3.0,2.0,62,5,,,2.0,2.0,,,,125,1
8112,20140908142077,36.599998,3.0,95.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,5.0,1.0,65,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,220,2
8113,20140908142080,30.0,1.0,75.0,,,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,75,5,2.0,2.0,1.0,2.0,2.0,1.0,,240,1
8114,20140908142082,47.400002,1.0,103.0,80.0,2.0,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,2.0,4.0,2.0,71,5,,,2.0,1.0,,,,340,2
8115,20140908142084,26.4,2.0,30.0,,2.0,1.0,2.0,1.0,7.0,2.0,,,1.0,2.0,3.0,1.0,72,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,195,1
8116,20140908142092,24.6,2.0,150.0,120.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,61,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,130,1
8117,20140908142097,28.1,1.0,40.0,,,1.0,2.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,3.0,68,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,185,1
8118,20140908142104,23.700001,1.0,75.0,,2.0,1.0,2.0,1.0,3.0,2.0,,,1.0,2.0,2.0,1.0,71,5,1.0,2.0,1.0,1.0,1.0,3.0,2.0,170,1
8119,20140908142105,21.299999,1.0,10.0,20.0,1.0,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,2.0,2.0,3.0,68,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,140,1
8120,20140908142106,22.799999,5.0,75.0,5.0,,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,65,5,1.0,2.0,1.0,,2.0,1.0,2.0,137,1
8121,20140908142108,21.799999,1.0,50.0,,,2.0,2.0,1.0,7.0,2.0,,,1.0,2.0,4.0,1.0,66,5,1.0,2.0,1.0,,1.0,1.0,2.0,135,1
8122,20140908142111,28.299999,1.0,60.0,15.0,,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,62,5,1.0,2.0,1.0,,,,2.0,155,1
8123,20140908142112,32.599998,1.0,90.0,,,2.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,64,5,1.0,2.0,1.0,,1.0,1.0,2.0,190,2
8124,20140908142116,27.9,1.0,150.0,,,2.0,2.0,1.0,2.0,2.0,,,1.0,2.0,2.0,2.0,71,5,,,2.0,,,,,200,1
8125,20140908142118,25.799999,1.0,40.0,105.0,,2.0,1.0,1.0,3.0,2.0,,,1.0,2.0,1.0,3.0,70,5,1.0,2.0,3.0,,1.0,4.0,2.0,180,1
8126,20140908142119,29.299999,,45.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,60,5,1.0,2.0,1.0,,2.0,,2.0,150,1
8127,20140908142130,23.799999,1.0,45.0,30.0,,1.0,1.0,1.0,7.0,2.0,,,1.0,2.0,1.0,1.0,65,5,1.0,2.0,3.0,2.0,1.0,2.0,2.0,143,1
8128,20140908142131,27.4,5.0,75.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,66,5,,,2.0,1.0,1.0,2.0,,170,1
8129,20140908142132,29.6,1.0,90.0,,,1.0,2.0,1.0,3.0,2.0,,,1.0,2.0,3.0,2.0,77,5,,,2.0,2.0,,,,250,1
8130,20140908142133,31.700001,5.0,45.0,,,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,69,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,215,2
8131,20140908142135,30.5,1.0,20.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,62,5,1.0,2.0,1.0,1.0,,,2.0,167,2
8132,20140908142136,22.5,5.0,255.0,3.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,2.0,75,5,,,2.0,1.0,,,,180,1
8133,20140908142141,26.4,1.0,65.0,,2.0,1.0,2.0,1.0,4.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,72,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,195,1
8134,20140908142142,19.200001,3.0,20.0,10.0,2.0,1.0,1.0,1.0,14.0,2.0,,,1.0,2.0,1.0,1.0,62,5,2.0,2.0,1.0,1.0,1.0,6.0,,105,1
8135,20140908142145,24.9,5.0,20.0,2.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,61,5,1.0,2.0,1.0,1.0,2.0,4.0,2.0,132,1
8136,20140908142146,31.9,1.0,60.0,,1.0,1.0,2.0,1.0,2.0,2.0,,,1.0,2.0,3.0,2.0,72,5,,,2.0,1.0,,,,235,2
8137,20140908142154,22.6,1.0,165.0,10.0,,1.0,1.0,1.0,6.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,66,5,1.0,2.0,1.0,2.0,1.0,4.0,2.0,140,1
8138,20140908142160,19.9,1.0,90.0,,,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,69,5,2.0,2.0,1.0,2.0,1.0,2.0,,135,1
8139,20140908142161,25.4,3.0,25.0,10.0,,2.0,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,1.0,72,5,2.0,2.0,1.0,,3.0,3.0,,187,1
8141,20140908142164,27.1,1.0,100.0,,,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,72,5,1.0,2.0,1.0,,2.0,1.0,1.0,200,1
8142,20140908142165,25.200001,1.0,75.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,68,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,166,1
8143,20140908142168,28.200001,1.0,50.0,,,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,66,5,,,2.0,2.0,,,,175,1
8144,20140908142169,30.4,1.0,120.0,,,2.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,69,5,1.0,2.0,1.0,,3.0,4.0,2.0,206,2
8145,20140908142171,27.1,1.0,105.0,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,72,5,1.0,2.0,1.0,2.0,3.0,1.0,2.0,200,1
8146,20140908142173,24.4,1.0,80.0,20.0,,2.0,1.0,1.0,7.0,1.0,9.0,2.0,1.0,2.0,1.0,3.0,73,5,1.0,2.0,3.0,,,,2.0,185,1
8147,20140908142174,19.9,1.0,210.0,,,1.0,2.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,66,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,123,1
8149,20140908142180,27.5,1.0,75.0,,,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,63,5,1.0,2.0,1.0,,1.0,2.0,2.0,155,1
8150,20140908142182,25.799999,2.0,165.0,60.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,4.0,3.0,72,5,,,2.0,2.0,1.0,,,190,1
8151,20140908142183,28.299999,5.0,60.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,65,5,1.0,2.0,1.0,1.0,1.0,5.0,2.0,170,1
8152,20140908142185,30.700001,1.0,82.0,,,1.0,2.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,66,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,190,2
8153,20140908142187,26.0,1.0,25.0,,,1.0,2.0,1.0,2.0,2.0,,,1.0,2.0,3.0,1.0,67,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,166,1
8154,20140908142190,32.5,1.0,105.0,5.0,,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,72,5,,,2.0,2.0,,,,240,2
8155,20140908142192,20.0,1.0,80.0,,,1.0,2.0,1.0,3.0,2.0,,,1.0,2.0,2.0,1.0,66,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,124,1
8156,20140908142194,32.5,1.0,20.0,10.0,,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,75,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,260,2
8158,20140908142199,34.700001,5.0,150.0,,,1.0,2.0,1.0,1.0,2.0,,,1.0,2.0,4.0,2.0,66,5,,,2.0,2.0,,,,215,2
8159,20140908142201,24.200001,1.0,60.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,66,5,2.0,2.0,1.0,2.0,1.0,2.0,,150,1
8160,20140908142202,40.299999,1.0,50.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,68,5,,,2.0,,1.0,2.0,,265,2
8161,20140908142203,23.5,1.0,60.0,10.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,67,5,,,2.0,2.0,,,,150,1
8162,20140908142214,25.799999,5.0,75.0,,,2.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,65,5,2.0,2.0,1.0,,1.0,2.0,,155,1
8163,20140908142217,26.6,5.0,53.0,,,1.0,2.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,67,5,1.0,2.0,1.0,2.0,,,1.0,170,1
8164,20140908142221,18.299999,1.0,120.0,20.0,,1.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,62,5,,,2.0,2.0,,,,100,1
8165,20140908142225,26.299999,1.0,40.0,30.0,,2.0,1.0,1.0,5.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,72,5,1.0,2.0,1.0,,1.0,2.0,2.0,194,1
8166,20140908142227,30.200001,3.0,150.0,,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,62,5,1.0,2.0,3.0,1.0,2.0,3.0,1.0,165,2
8167,20140908142228,19.9,2.0,80.0,15.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,4.0,1.0,67,5,,,2.0,2.0,2.0,2.0,,127,1
8168,20140908142230,26.4,5.0,20.0,2.0,,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,2.0,72,5,,,2.0,,,,,195,1
8169,20140908142231,27.299999,1.0,60.0,20.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,69,5,1.0,2.0,1.0,1.0,2.0,2.0,1.0,185,1
8170,20140908142233,27.1,1.0,20.0,20.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,67,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,173,1
